4.63E+03,4.61E+03,0.003919011
4.62E+03,4.63E+03,0.001333896
4.63E+03,4.64E+03,0.001972002
4.63E+03,4.65E+03,0.004441988
4.63E+03,4.66E+03,0.00660055
4.64E+03,4.67E+03,0.006275782
4.63E+03,4.68E+03,0.010064183
4.63E+03,4.68E+03,0.01146438
4.63E+03,4.69E+03,0.012724947
4.63E+03,4.69E+03,0.013854849
4.64E+03,4.70E+03,0.012715412
4.63E+03,4.70E+03,0.015861653
4.64E+03,4.71E+03,0.014523315
4.66E+03,4.71E+03,0.010883223
4.67E+03,4.71E+03,0.009279435
4.68E+03,4.72E+03,0.007542172
4.69E+03,4.72E+03,0.00581721
4.70E+03,4.72E+03,0.00437687
4.72E+03,4.73E+03,0.001576673
4.73E+03,4.74E+03,0.002432528
4.75E+03,4.77E+03,0.00341838
4.78E+03,4.80E+03,0.00472836
4.81E+03,4.85E+03,0.007613838
4.83E+03,4.89E+03,0.012679542
4.86E+03,4.93E+03,0.014461966
4.88E+03,4.96E+03,0.016922247
4.92E+03,4.99E+03,0.014246896
4.95E+03,5.02E+03,0.013203322
4.99E+03,5.04E+03,0.010058985
5.02E+03,5.07E+03,0.009039623
5.05E+03,5.09E+03,0.00809783
5.08E+03,5.12E+03,0.007132463
5.11E+03,5.14E+03,0.005988851
5.13E+03,5.16E+03,0.006504515
5.16E+03,5.18E+03,0.004637726
5.18E+03,5.20E+03,0.004249178
5.20E+03,5.22E+03,0.003392052
5.23E+03,5.23E+03,0.000316869
5.24E+03,5.25E+03,0.001048873
5.27E+03,5.26E+03,0.001763742
5.28E+03,5.28E+03,0.000279744
5.28E+03,5.30E+03,0.0034938
5.30E+03,5.32E+03,0.003366193
5.31E+03,5.33E+03,0.004313059
5.31E+03,5.34E+03,0.005805581
5.32E+03,5.34E+03,0.003896613
5.32E+03,5.33E+03,0.002533647
5.33E+03,5.32E+03,0.001754515
5.32E+03,5.30E+03,0.003007886
5.32E+03,5.28E+03,0.006586382
5.31E+03,5.26E+03,0.008540048
5.30E+03,5.24E+03,0.010579212
5.30E+03,5.22E+03,0.014407061
5.30E+03,5.20E+03,0.018069078
5.28E+03,5.19E+03,0.017739498
5.27E+03,5.17E+03,0.018869522
5.26E+03,5.16E+03,0.019567082
5.25E+03,5.15E+03,0.019748047
5.24E+03,5.14E+03,0.019360724
